epoch=1, lr=1.000000e-03, train_total=0.3854929, train_mask=0.0000000, val_total=0.2281392, val_nmse=0.2281392, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=463, lr=1.000000e-08, train_total=0.1350016, train_mask=0.0000000, val_total=0.1490832, val_nmse=0.1490832, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=464, lr=1.000000e-08, train_total=0.1357380, train_mask=0.0000000, val_total=0.1494712, val_nmse=0.1494712, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=465, lr=1.000000e-08, train_total=0.1360170, train_mask=0.0000000, val_total=0.1499965, val_nmse=0.1499965, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=466, lr=1.000000e-08, train_total=0.1351073, train_mask=0.0000000, val_total=0.1493481, val_nmse=0.1493481, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=467, lr=1.000000e-08, train_total=0.1352087, train_mask=0.0000000, val_total=0.1496577, val_nmse=0.1496577, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=468, lr=1.000000e-08, train_total=0.1353190, train_mask=0.0000000, val_total=0.1496669, val_nmse=0.1496669, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=469, lr=1.000000e-08, train_total=0.1356463, train_mask=0.0000000, val_total=0.1492440, val_nmse=0.1492440, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=470, lr=1.000000e-08, train_total=0.1354948, train_mask=0.0000000, val_total=0.1499372, val_nmse=0.1499372, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=471, lr=1.000000e-08, train_total=0.1353150, train_mask=0.0000000, val_total=0.1497179, val_nmse=0.1497179, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=472, lr=1.000000e-08, train_total=0.1354172, train_mask=0.0000000, val_total=0.1485769, val_nmse=0.1485769, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=473, lr=1.000000e-08, train_total=0.1354511, train_mask=0.0000000, val_total=0.1487110, val_nmse=0.1487110, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=474, lr=1.000000e-08, train_total=0.1354320, train_mask=0.0000000, val_total=0.1495672, val_nmse=0.1495672, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=475, lr=1.000000e-08, train_total=0.1352258, train_mask=0.0000000, val_total=0.1503731, val_nmse=0.1503731, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=476, lr=1.000000e-08, train_total=0.1350773, train_mask=0.0000000, val_total=0.1504003, val_nmse=0.1504003, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=477, lr=1.000000e-08, train_total=0.1355430, train_mask=0.0000000, val_total=0.1492596, val_nmse=0.1492596, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=478, lr=1.000000e-08, train_total=0.1353564, train_mask=0.0000000, val_total=0.1505234, val_nmse=0.1505234, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=479, lr=1.000000e-08, train_total=0.1352273, train_mask=0.0000000, val_total=0.1503147, val_nmse=0.1503147, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=480, lr=1.000000e-08, train_total=0.1356978, train_mask=0.0000000, val_total=0.1507860, val_nmse=0.1507860, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=481, lr=1.000000e-09, train_total=0.1353622, train_mask=0.0000000, val_total=0.1505624, val_nmse=0.1505624, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=482, lr=1.000000e-09, train_total=0.1356638, train_mask=0.0000000, val_total=0.1492511, val_nmse=0.1492511, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=483, lr=1.000000e-09, train_total=0.1351486, train_mask=0.0000000, val_total=0.1510731, val_nmse=0.1510731, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=484, lr=1.000000e-09, train_total=0.1355081, train_mask=0.0000000, val_total=0.1494128, val_nmse=0.1494128, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=485, lr=1.000000e-09, train_total=0.1351246, train_mask=0.0000000, val_total=0.1492200, val_nmse=0.1492200, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=486, lr=1.000000e-09, train_total=0.1354695, train_mask=0.0000000, val_total=0.1498344, val_nmse=0.1498344, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=487, lr=1.000000e-09, train_total=0.1352551, train_mask=0.0000000, val_total=0.1500678, val_nmse=0.1500678, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=488, lr=1.000000e-09, train_total=0.1349351, train_mask=0.0000000, val_total=0.1495365, val_nmse=0.1495365, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=489, lr=1.000000e-09, train_total=0.1354141, train_mask=0.0000000, val_total=0.1495220, val_nmse=0.1495220, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=490, lr=1.000000e-09, train_total=0.1352950, train_mask=0.0000000, val_total=0.1502447, val_nmse=0.1502447, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=491, lr=1.000000e-09, train_total=0.1352344, train_mask=0.0000000, val_total=0.1491200, val_nmse=0.1491200, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=492, lr=1.000000e-09, train_total=0.1354244, train_mask=0.0000000, val_total=0.1491816, val_nmse=0.1491816, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=493, lr=1.000000e-09, train_total=0.1353457, train_mask=0.0000000, val_total=0.1510543, val_nmse=0.1510543, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=494, lr=1.000000e-09, train_total=0.1350800, train_mask=0.0000000, val_total=0.1493598, val_nmse=0.1493598, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=495, lr=1.000000e-09, train_total=0.1354149, train_mask=0.0000000, val_total=0.1498439, val_nmse=0.1498439, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=496, lr=1.000000e-09, train_total=0.1348513, train_mask=0.0000000, val_total=0.1496346, val_nmse=0.1496346, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=497, lr=1.000000e-09, train_total=0.1355318, train_mask=0.0000000, val_total=0.1495432, val_nmse=0.1495432, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=498, lr=1.000000e-09, train_total=0.1354532, train_mask=0.0000000, val_total=0.1497664, val_nmse=0.1497664, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=499, lr=1.000000e-09, train_total=0.1351085, train_mask=0.0000000, val_total=0.1497345, val_nmse=0.1497345, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=500, lr=1.000000e-09, train_total=0.1357243, train_mask=0.0000000, val_total=0.1490990, val_nmse=0.1490990, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
在DFT处理后，无干扰场景下的基线，可以看到比原本的LLM4CP效果还要好
